commune,annee,rendement_kg_ha,rendement_t_ha,precip_01_mm,temp_moy_01_c,temp_max_01_c,temp_min_01_c,humidite_01_pct,rayonnement_01,precip_02_mm,temp_moy_02_c,temp_max_02_c,temp_min_02_c,humidite_02_pct,rayonnement_02,precip_03_mm,temp_moy_03_c,temp_max_03_c,temp_min_03_c,humidite_03_pct,rayonnement_03,precip_04_mm,temp_moy_04_c,temp_max_04_c,temp_min_04_c,humidite_04_pct,rayonnement_04,precip_05_mm,temp_moy_05_c,temp_max_05_c,temp_min_05_c,humidite_05_pct,rayonnement_05,precip_06_mm,temp_moy_06_c,temp_max_06_c,temp_min_06_c,humidite_06_pct,rayonnement_06,precip_07_mm,temp_moy_07_c,temp_max_07_c,temp_min_07_c,humidite_07_pct,rayonnement_07,precip_08_mm,temp_moy_08_c,temp_max_08_c,temp_min_08_c,humidite_08_pct,rayonnement_08,precip_09_mm,temp_moy_09_c,temp_max_09_c,temp_min_09_c,humidite_09_pct,rayonnement_09,precip_10_mm,temp_moy_10_c,temp_max_10_c,temp_min_10_c,humidite_10_pct,rayonnement_10,precip_11_mm,temp_moy_11_c,temp_max_11_c,temp_min_11_c,humidite_11_pct,rayonnement_11,precip_12_mm,temp_moy_12_c,temp_max_12_c,temp_min_12_c,humidite_12_pct,rayonnement_12,precip_annuelle_mm,temp_moy_annuelle_c,temp_max_annuelle_c,temp_min_annuelle_c,humidite_moy_annuelle_pct,rayonnement_moyen_annuel,indice_stress_hydrique,type_sol,departement,precip_saison1_mm,precip_saison2_mm,precip_croissance_mm,amplitude_01_c,amplitude_02_c,amplitude_03_c,amplitude_04_c,amplitude_05_c,amplitude_06_c,amplitude_07_c,amplitude_08_c,amplitude_09_c,amplitude_10_c,amplitude_11_c,amplitude_12_c,amplitude_annuelle_c,stress_thermique_01,stress_thermique_02,stress_thermique_03,stress_thermique_04,stress_thermique_05,stress_thermique_06,stress_thermique_07,stress_thermique_08,stress_thermique_09,stress_thermique_10,stress_thermique_11,stress_thermique_12,nb_mois_stress_thermique,annee_normalisee,departement_encode,type_sol_encode
Savalou,2005,767.194495357713,0.767194495357713,1.55,22.62,33.73,12.13,63.45,17.45,32.48,27.26,35.25,20.09,76.72,17.76,58.9,27.38,34.36,22.19,80.98,19.16,100.5,27.4,34.72,22.93,82.79,18.8,128.65,26.35,32.23,21.57,85.85,19.41,176.4,25.56,30.99,21.19,87.55,16.3,200.88000000000002,24.84,30.23,20.11,87.22,14.52,160.27,24.44,30.3,19.52,86.76,14.65,187.79999999999998,25.47,30.9,20.82,86.41,15.82,109.12,25.4,31.9,20.0,86.4,18.81,9.9,25.87,32.81,18.75,78.81,19.39,2.1700000000000004,26.12,35.56,17.05,69.43,18.04,1168.6200000000003,25.725833333333327,35.56,12.13,81.03083333333335,17.50916666666667,0.45440716860729363,Ferrugineux tropical,Collines,665.33,306.81999999999994,963.12,21.599999999999994,15.16,12.169999999999998,11.79,10.659999999999997,9.799999999999997,10.120000000000001,10.780000000000001,10.079999999999998,11.899999999999999,14.060000000000002,18.51,13.052499999999997,0,1,0,0,0,0,0,0,0,0,0,1,2,0.10526315789473684,4,2
Save,2005,1083.53349346144,1.08353349346144,0.9299999999999999,22.78,32.89,12.29,64.43,17.28,32.199999999999996,27.03,34.61,20.08,79.89,17.57,77.80999999999999,27.13,33.14,22.44,83.95,18.58,81.60000000000001,27.13,32.6,23.27,85.67,18.22,101.99,26.32,31.8,21.98,87.0,18.75,207.89999999999998,25.55,30.61,21.35,88.34,15.47,170.81,24.72,30.11,20.38,88.24,13.62,130.20000000000002,24.3,29.86,19.69,86.94,13.9,196.2,25.51,31.08,21.09,86.91,15.0,115.63,25.49,31.85,20.81,86.81,17.64,11.1,25.93,33.07,19.02,80.0,18.98,1.55,26.25,35.77,18.33,71.42,17.69,1127.9199999999998,25.67833333333333,35.77,12.29,82.46666666666667,16.891666666666666,0.45461434039164095,Ferrugineux tropical,Collines,640.1099999999999,322.93,922.7299999999999,20.6,14.530000000000001,10.7,9.330000000000002,9.82,9.259999999999998,9.73,10.169999999999998,9.989999999999998,11.040000000000003,14.05,17.440000000000005,12.221666666666666,0,0,0,0,0,0,0,0,0,0,0,1,1,0.10526315789473684,4,2
Bassila,2005,1411.20468692787,1.41120468692787,0.62,23.28,36.53,12.56,47.9,17.99,11.76,28.53,39.61,18.75,58.5,18.42,43.71,28.88,39.14,21.84,67.36,20.11,85.5,28.52,39.81,22.81,72.47,19.52,92.38,26.94,35.98,21.82,78.36,20.05,127.5,25.78,32.08,20.52,83.24,17.05,197.16,24.86,32.01,20.23,85.3,15.68,199.32999999999998,24.63,30.61,19.79,85.89,14.87,181.2,25.25,31.33,20.64,84.79,15.9,90.83,25.21,33.14,18.97,82.59,19.09,3.9000000000000004,26.15,36.28,17.0,62.8,19.97,0.62,26.58,37.15,16.13,48.94,19.29,1034.51,26.217499999999998,39.81,12.56,71.51166666666666,18.16166666666667,0.38780761149707804,Ferrugineux tropical,Donga,546.25,275.92999999999995,888.4,23.97,20.86,17.3,17.000000000000004,14.159999999999997,11.559999999999999,11.779999999999998,10.82,10.689999999999998,14.170000000000002,19.28,21.02,16.050833333333333,1,1,1,1,1,0,0,0,0,0,1,1,7,0.10526315789473684,6,2
Copargo,2005,1174.14248021108,1.17414248021108,0.9299999999999999,22.91,36.13,12.29,39.6,17.63,5.6000000000000005,28.74,40.54,17.48,42.49,18.53,22.63,30.43,41.42,22.63,55.27,20.19,74.10000000000001,29.24,39.67,23.46,65.96,20.07,117.49,27.79,37.39,21.64,73.37,20.8,174.29999999999998,25.94,32.66,20.73,81.92,18.14,239.32,24.81,31.02,20.28,85.38,16.54,228.78,24.73,30.72,20.1,86.3,14.79,174.29999999999998,25.51,31.96,20.26,83.15,17.23,74.39999999999999,25.55,32.98,19.01,78.96,19.49,1.5,24.73,35.36,16.51,59.87,20.26,0.31,24.99,35.97,15.38,43.3,19.39,1113.6599999999999,26.280833333333334,41.42,12.29,66.2975,18.588333333333335,0.4078960554005517,Ferrugineux tropical,Donga,627.8399999999999,250.2,1008.5899999999998,23.840000000000003,23.06,18.790000000000003,16.21,15.75,11.929999999999996,10.739999999999998,10.619999999999997,11.7,13.969999999999995,18.849999999999998,20.589999999999996,16.3375,1,1,1,1,1,0,0,0,0,0,1,1,7,0.10526315789473684,6,2
Djougou,2005,1500.0,1.5,0.31,24.02,37.48,12.74,36.37,17.63,7.0,29.61,40.37,18.49,44.67,18.53,35.339999999999996,29.88,40.57,22.2,59.96,20.19,78.3,29.33,40.65,23.16,66.82,20.07,80.60000000000001,27.7,37.83,22.0,73.08,20.8,113.7,26.29,33.61,20.65,79.38,18.14,178.25,24.99,32.57,20.05,83.73,16.54,187.54999999999998,24.83,31.38,19.93,84.75,14.79,156.9,25.45,32.08,20.32,82.63,17.23,84.32000000000001,25.54,34.53,19.73,78.73,19.49,3.0,26.36,37.37,17.22,53.46,20.26,0.31,26.62,37.52,16.78,38.79,19.39,925.5799999999999,26.718333333333334,40.65,12.74,65.1975,18.588333333333335,0.3390087018997204,Ferrugineux tropical,Donga,486.19,244.22000000000003,801.32,24.739999999999995,21.88,18.37,17.49,15.829999999999998,12.96,12.52,11.45,11.759999999999998,14.8,20.15,20.740000000000002,16.890833333333333,1,1,1,1,1,0,0,0,0,0,1,1,7,0.10526315789473684,6,2
Ouake,2005,1296.0362400906,1.2960362400905998,0.62,24.12,36.56,13.19,35.83,17.63,9.799999999999999,29.28,40.1,18.81,44.18,18.53,44.019999999999996,29.3,40.37,22.64,61.84,20.19,86.39999999999999,28.55,39.31,23.14,69.36,20.07,86.17999999999999,27.44,37.64,21.44,73.79,20.8,124.19999999999999,25.79,33.07,20.65,81.24,18.14,185.07,24.58,32.38,20.09,84.75,16.54,169.88000000000002,24.56,30.91,19.75,85.07,14.79,157.5,25.33,32.16,20.53,82.39,17.23,88.66,25.55,35.0,19.0,77.88,19.49,4.2,26.26,36.82,17.54,54.25,20.26,0.31,26.56,37.35,16.95,37.11,19.39,956.8399999999999,26.44333333333333,40.37,13.19,65.64083333333333,18.588333333333335,0.3504581844094821,Ferrugineux tropical,Donga,525.8699999999999,250.35999999999999,811.49,23.370000000000005,21.290000000000003,17.729999999999997,16.17,16.2,12.420000000000002,12.290000000000003,11.16,11.629999999999995,16.0,19.28,20.400000000000002,16.495,1,1,1,1,1,0,0,0,0,0,1,1,7,0.10526315789473684,6,2
Aplahoue,2005,739.177939646203,0.7391779396462029,7.13,23.46,32.9,12.72,70.07,17.45,47.879999999999995,27.86,35.23,22.32,80.62,17.76,89.28,27.51,34.39,23.28,84.38,19.16,103.5,27.42,33.31,23.68,86.27,18.8,120.28,26.4,31.43,22.81,88.18,19.41,191.4,25.51,30.83,21.37,88.83,16.3,110.98,24.75,30.55,20.41,87.61,14.52,92.38,24.36,30.17,19.94,84.58,14.65,154.8,25.62,32.24,21.0,85.92,15.82,106.02,25.53,31.29,21.58,88.51,18.81,34.8,26.55,33.33,21.6,84.21,19.39,9.92,27.09,36.17,21.33,78.56,18.04,1068.3700000000001,26.005000000000006,36.17,12.72,83.97833333333332,17.50916666666667,0.41542587558400007,Ferrugineux tropical,Couffo,615.44,295.62,775.8599999999999,20.18,12.909999999999997,11.11,9.630000000000003,8.620000000000001,9.459999999999997,10.14,10.23,11.240000000000002,9.71,11.729999999999997,14.840000000000003,11.65,0,1,0,0,0,0,0,0,0,0,0,1,2,0.10526315789473684,5,2
Djakotomey,2005,890.0278225216,0.8900278225216,7.13,23.46,32.9,12.72,70.07,17.72,47.879999999999995,27.86,35.23,22.32,80.62,17.33,89.28,27.51,34.39,23.28,84.38,18.93,103.5,27.42,33.31,23.68,86.27,17.79,120.28,26.4,31.43,22.81,88.18,18.57,191.4,25.51,30.83,21.37,88.83,15.34,110.98,24.75,30.55,20.41,87.61,14.5,92.38,24.36,30.17,19.94,84.58,15.46,154.8,25.62,32.24,21.0,85.92,16.92,106.02,25.53,31.29,21.58,88.51,20.23,34.8,26.55,33.33,21.6,84.21,19.31,9.92,27.09,36.17,21.33,78.56,18.59,1068.3700000000001,26.005000000000006,36.17,12.72,83.97833333333332,17.5575,0.4142822664528657,Ferrallitique,Couffo,615.44,295.62,775.8599999999999,20.18,12.909999999999997,11.11,9.630000000000003,8.620000000000001,9.459999999999997,10.14,10.23,11.240000000000002,9.71,11.729999999999997,14.840000000000003,11.65,0,1,0,0,0,0,0,0,0,0,0,1,2,0.10526315789473684,5,1
Dogbo-Tota,2005,906.470499924937,0.906470499924937,7.13,23.46,32.9,12.72,70.07,17.72,47.879999999999995,27.86,35.23,22.32,80.62,17.33,89.28,27.51,34.39,23.28,84.38,18.93,103.5,27.42,33.31,23.68,86.27,17.79,120.28,26.4,31.43,22.81,88.18,18.57,191.4,25.51,30.83,21.37,88.83,15.34,110.98,24.75,30.55,20.41,87.61,14.5,92.38,24.36,30.17,19.94,84.58,15.46,154.8,25.62,32.24,21.0,85.92,16.92,106.02,25.53,31.29,21.58,88.51,20.23,34.8,26.55,33.33,21.6,84.21,19.31,9.92,27.09,36.17,21.33,78.56,18.59,1068.3700000000001,26.005000000000006,36.17,12.72,83.97833333333332,17.5575,0.4142822664528657,Ferrallitique,Couffo,615.44,295.62,775.8599999999999,20.18,12.909999999999997,11.11,9.630000000000003,8.620000000000001,9.459999999999997,10.14,10.23,11.240000000000002,9.71,11.729999999999997,14.840000000000003,11.65,0,1,0,0,0,0,0,0,0,0,0,1,2,0.10526315789473684,5,1
Klouekanme,2005,774.452554744523,0.774452554744523,7.13,23.46,32.9,12.72,70.07,17.45,47.879999999999995,27.86,35.23,22.32,80.62,17.76,89.28,27.51,34.39,23.28,84.38,19.16,103.5,27.42,33.31,23.68,86.27,18.8,120.28,26.4,31.43,22.81,88.18,19.41,191.4,25.51,30.83,21.37,88.83,16.3,110.98,24.75,30.55,20.41,87.61,14.52,92.38,24.36,30.17,19.94,84.58,14.65,154.8,25.62,32.24,21.0,85.92,15.82,106.02,25.53,31.29,21.58,88.51,18.81,34.8,26.55,33.33,21.6,84.21,19.39,9.92,27.09,36.17,21.33,78.56,18.04,1068.3700000000001,26.005000000000006,36.17,12.72,83.97833333333332,17.50916666666667,0.41542587558400007,Ferrallitique,Couffo,615.44,295.62,775.8599999999999,20.18,12.909999999999997,11.11,9.630000000000003,8.620000000000001,9.459999999999997,10.14,10.23,11.240000000000002,9.71,11.729999999999997,14.840000000000003,11.65,0,1,0,0,0,0,0,0,0,0,0,1,2,0.10526315789473684,5,1
Lalo,2005,895.45622460288,0.89545622460288,7.13,23.46,32.9,12.72,70.07,17.72,47.879999999999995,27.86,35.23,22.32,80.62,17.33,89.28,27.51,34.39,23.28,84.38,18.93,103.5,27.42,33.31,23.68,86.27,17.79,120.28,26.4,31.43,22.81,88.18,18.57,191.4,25.51,30.83,21.37,88.83,15.34,110.98,24.75,30.55,20.41,87.61,14.5,92.38,24.36,30.17,19.94,84.58,15.46,154.8,25.62,32.24,21.0,85.92,16.92,106.02,25.53,31.29,21.58,88.51,20.23,34.8,26.55,33.33,21.6,84.21,19.31,9.92,27.09,36.17,21.33,78.56,18.59,1068.3700000000001,26.005000000000006,36.17,12.72,83.97833333333332,17.5575,0.4142822664528657,Vertisol,Couffo,615.44,295.62,775.8599999999999,20.18,12.909999999999997,11.11,9.630000000000003,8.620000000000001,9.459999999999997,10.14,10.23,11.240000000000002,9.71,11.729999999999997,14.840000000000003,11.65,0,1,0,0,0,0,0,0,0,0,0,1,2,0.10526315789473684,5,4
Toviklin,2005,869.374523264683,0.869374523264683,7.13,23.46,32.9,12.72,70.07,17.72,47.879999999999995,27.86,35.23,22.32,80.62,17.33,89.28,27.51,34.39,23.28,84.38,18.93,103.5,27.42,33.31,23.68,86.27,17.79,120.28,26.4,31.43,22.81,88.18,18.57,191.4,25.51,30.83,21.37,88.83,15.34,110.98,24.75,30.55,20.41,87.61,14.5,92.38,24.36,30.17,19.94,84.58,15.46,154.8,25.62,32.24,21.0,85.92,16.92,106.02,25.53,31.29,21.58,88.51,20.23,34.8,26.55,33.33,21.6,84.21,19.31,9.92,27.09,36.17,21.33,78.56,18.59,1068.3700000000001,26.005000000000006,36.17,12.72,83.97833333333332,17.5575,0.4142822664528657,Ferrallitique,Couffo,615.44,295.62,775.8599999999999,20.18,12.909999999999997,11.11,9.630000000000003,8.620000000000001,9.459999999999997,10.14,10.23,11.240000000000002,9.71,11.729999999999997,14.840000000000003,11.65,0,1,0,0,0,0,0,0,0,0,0,1,2,0.10526315789473684,5,1
Athieme,2005,540.34198860038,0.54034198860038,9.61,24.76,31.69,16.16,73.13,17.72,52.36,28.03,33.95,23.67,83.48,17.33,107.88,27.82,33.19,24.84,85.74,18.93,122.10000000000001,27.81,31.64,25.25,87.23,17.79,121.83,26.82,30.4,24.35,88.19,18.57,172.20000000000002,25.76,29.8,22.54,88.86,15.34,78.74,24.86,28.95,21.58,88.14,14.5,57.970000000000006,24.2,28.57,21.17,85.96,15.46,138.9,25.58,30.62,22.18,86.84,16.92,107.57000000000001,25.94,29.94,23.14,88.5,20.23,39.0,27.05,32.09,23.96,85.14,19.31,11.47,27.48,34.25,24.05,81.46,18.59,1019.6300000000001,26.3425,34.25,16.16,85.22250000000001,17.5575,0.39538233696503594,Hydromorphe,Mono,602.75,285.47,677.2100000000002,15.530000000000001,10.280000000000001,8.349999999999998,6.390000000000001,6.049999999999997,7.260000000000002,7.370000000000001,7.399999999999999,8.440000000000001,6.800000000000001,8.130000000000003,10.2,8.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,8,3
Bopa,2005,793.939393939393,0.793939393939393,9.61,24.76,31.69,16.16,73.13,17.72,52.36,28.03,33.95,23.67,83.48,17.33,107.88,27.82,33.19,24.84,85.74,18.93,122.10000000000001,27.81,31.64,25.25,87.23,17.79,121.83,26.82,30.4,24.35,88.19,18.57,172.20000000000002,25.76,29.8,22.54,88.86,15.34,78.74,24.86,28.95,21.58,88.14,14.5,57.970000000000006,24.2,28.57,21.17,85.96,15.46,138.9,25.58,30.62,22.18,86.84,16.92,107.57000000000001,25.94,29.94,23.14,88.5,20.23,39.0,27.05,32.09,23.96,85.14,19.31,11.47,27.48,34.25,24.05,81.46,18.59,1019.6300000000001,26.3425,34.25,16.16,85.22250000000001,17.5575,0.39538233696503594,Vertisol,Mono,602.75,285.47,677.2100000000002,15.530000000000001,10.280000000000001,8.349999999999998,6.390000000000001,6.049999999999997,7.260000000000002,7.370000000000001,7.399999999999999,8.440000000000001,6.800000000000001,8.130000000000003,10.2,8.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,8,4
Come,2005,836.182019977803,0.836182019977803,9.61,24.76,31.69,16.16,73.13,17.72,52.36,28.03,33.95,23.67,83.48,17.33,107.88,27.82,33.19,24.84,85.74,18.93,122.10000000000001,27.81,31.64,25.25,87.23,17.79,121.83,26.82,30.4,24.35,88.19,18.57,172.20000000000002,25.76,29.8,22.54,88.86,15.34,78.74,24.86,28.95,21.58,88.14,14.5,57.970000000000006,24.2,28.57,21.17,85.96,15.46,138.9,25.58,30.62,22.18,86.84,16.92,107.57000000000001,25.94,29.94,23.14,88.5,20.23,39.0,27.05,32.09,23.96,85.14,19.31,11.47,27.48,34.25,24.05,81.46,18.59,1019.6300000000001,26.3425,34.25,16.16,85.22250000000001,17.5575,0.39538233696503594,Ferrallitique,Mono,602.75,285.47,677.2100000000002,15.530000000000001,10.280000000000001,8.349999999999998,6.390000000000001,6.049999999999997,7.260000000000002,7.370000000000001,7.399999999999999,8.440000000000001,6.800000000000001,8.130000000000003,10.2,8.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,8,1
Grand-Popo,2005,695.054945054947,0.695054945054947,9.61,24.76,31.69,16.16,73.13,17.72,52.36,28.03,33.95,23.67,83.48,17.33,107.88,27.82,33.19,24.84,85.74,18.93,122.10000000000001,27.81,31.64,25.25,87.23,17.79,121.83,26.82,30.4,24.35,88.19,18.57,172.20000000000002,25.76,29.8,22.54,88.86,15.34,78.74,24.86,28.95,21.58,88.14,14.5,57.970000000000006,24.2,28.57,21.17,85.96,15.46,138.9,25.58,30.62,22.18,86.84,16.92,107.57000000000001,25.94,29.94,23.14,88.5,20.23,39.0,27.05,32.09,23.96,85.14,19.31,11.47,27.48,34.25,24.05,81.46,18.59,1019.6300000000001,26.3425,34.25,16.16,85.22250000000001,17.5575,0.39538233696503594,Hydromorphe,Mono,602.75,285.47,677.2100000000002,15.530000000000001,10.280000000000001,8.349999999999998,6.390000000000001,6.049999999999997,7.260000000000002,7.370000000000001,7.399999999999999,8.440000000000001,6.800000000000001,8.130000000000003,10.2,8.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,8,3
Houeyogbe,2005,797.52821063944,0.79752821063944,9.61,24.76,31.69,16.16,73.13,17.72,52.36,28.03,33.95,23.67,83.48,17.33,107.88,27.82,33.19,24.84,85.74,18.93,122.10000000000001,27.81,31.64,25.25,87.23,17.79,121.83,26.82,30.4,24.35,88.19,18.57,172.20000000000002,25.76,29.8,22.54,88.86,15.34,78.74,24.86,28.95,21.58,88.14,14.5,57.970000000000006,24.2,28.57,21.17,85.96,15.46,138.9,25.58,30.62,22.18,86.84,16.92,107.57000000000001,25.94,29.94,23.14,88.5,20.23,39.0,27.05,32.09,23.96,85.14,19.31,11.47,27.48,34.25,24.05,81.46,18.59,1019.6300000000001,26.3425,34.25,16.16,85.22250000000001,17.5575,0.39538233696503594,Ferrallitique,Mono,602.75,285.47,677.2100000000002,15.530000000000001,10.280000000000001,8.349999999999998,6.390000000000001,6.049999999999997,7.260000000000002,7.370000000000001,7.399999999999999,8.440000000000001,6.800000000000001,8.130000000000003,10.2,8.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,8,1
Lokossa,2005,582.780201024087,0.582780201024087,9.61,24.76,31.69,16.16,73.13,17.72,52.36,28.03,33.95,23.67,83.48,17.33,107.88,27.82,33.19,24.84,85.74,18.93,122.10000000000001,27.81,31.64,25.25,87.23,17.79,121.83,26.82,30.4,24.35,88.19,18.57,172.20000000000002,25.76,29.8,22.54,88.86,15.34,78.74,24.86,28.95,21.58,88.14,14.5,57.970000000000006,24.2,28.57,21.17,85.96,15.46,138.9,25.58,30.62,22.18,86.84,16.92,107.57000000000001,25.94,29.94,23.14,88.5,20.23,39.0,27.05,32.09,23.96,85.14,19.31,11.47,27.48,34.25,24.05,81.46,18.59,1019.6300000000001,26.3425,34.25,16.16,85.22250000000001,17.5575,0.39538233696503594,Ferrallitique,Mono,602.75,285.47,677.2100000000002,15.530000000000001,10.280000000000001,8.349999999999998,6.390000000000001,6.049999999999997,7.260000000000002,7.370000000000001,7.399999999999999,8.440000000000001,6.800000000000001,8.130000000000003,10.2,8.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,8,1
Adjara,2005,791.59212880143,0.79159212880143,5.2700000000000005,25.03,30.97,17.19,72.46,17.3,42.28,27.79,32.01,22.95,85.65,17.23,94.24,27.72,31.45,25.26,86.94,18.43,86.10000000000001,27.8,30.81,25.56,87.71,17.63,97.64999999999999,26.93,30.18,24.62,87.73,16.96,272.4,25.93,29.45,23.15,88.46,14.06,74.39999999999999,24.99,28.62,21.99,87.95,13.67,58.9,24.16,27.78,21.55,86.88,15.65,138.9,25.4,29.11,22.54,88.36,15.92,94.86,25.97,29.38,23.44,88.52,17.56,35.099999999999994,27.0,31.11,24.21,85.52,18.81,6.82,27.22,31.98,24.17,82.92,17.87,1006.92,26.32833333333333,32.01,17.19,85.75833333333333,16.7575,0.40909396729003406,Ferrallitique,Oueme,624.79,268.86,737.1099999999999,13.779999999999998,9.059999999999999,6.189999999999998,5.25,5.559999999999999,6.300000000000001,6.630000000000003,6.23,6.57,5.939999999999998,6.899999999999999,7.809999999999999,7.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,9,1
Adjohoun,2005,1320.40229885057,1.3204022988505701,5.2700000000000005,25.03,30.97,17.19,72.46,17.3,42.28,27.79,32.01,22.95,85.65,17.23,94.24,27.72,31.45,25.26,86.94,18.43,86.10000000000001,27.8,30.81,25.56,87.71,17.63,97.64999999999999,26.93,30.18,24.62,87.73,16.96,272.4,25.93,29.45,23.15,88.46,14.06,74.39999999999999,24.99,28.62,21.99,87.95,13.67,58.9,24.16,27.78,21.55,86.88,15.65,138.9,25.4,29.11,22.54,88.36,15.92,94.86,25.97,29.38,23.44,88.52,17.56,35.099999999999994,27.0,31.11,24.21,85.52,18.81,6.82,27.22,31.98,24.17,82.92,17.87,1006.92,26.32833333333333,32.01,17.19,85.75833333333333,16.7575,0.40909396729003406,Ferrallitique,Oueme,624.79,268.86,737.1099999999999,13.779999999999998,9.059999999999999,6.189999999999998,5.25,5.559999999999999,6.300000000000001,6.630000000000003,6.23,6.57,5.939999999999998,6.899999999999999,7.809999999999999,7.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,9,1
Aguegue,2005,701.597444089457,0.701597444089457,5.2700000000000005,25.03,30.97,17.19,72.46,17.3,42.28,27.79,32.01,22.95,85.65,17.23,94.24,27.72,31.45,25.26,86.94,18.43,86.10000000000001,27.8,30.81,25.56,87.71,17.63,97.64999999999999,26.93,30.18,24.62,87.73,16.96,272.4,25.93,29.45,23.15,88.46,14.06,74.39999999999999,24.99,28.62,21.99,87.95,13.67,58.9,24.16,27.78,21.55,86.88,15.65,138.9,25.4,29.11,22.54,88.36,15.92,94.86,25.97,29.38,23.44,88.52,17.56,35.099999999999994,27.0,31.11,24.21,85.52,18.81,6.82,27.22,31.98,24.17,82.92,17.87,1006.92,26.32833333333333,32.01,17.19,85.75833333333333,16.7575,0.40909396729003406,Ferrallitique,Oueme,624.79,268.86,737.1099999999999,13.779999999999998,9.059999999999999,6.189999999999998,5.25,5.559999999999999,6.300000000000001,6.630000000000003,6.23,6.57,5.939999999999998,6.899999999999999,7.809999999999999,7.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,9,1
Akpro-Misserete,2005,494.81441048035,0.49481441048034996,5.2700000000000005,25.03,30.97,17.19,72.46,17.3,42.28,27.79,32.01,22.95,85.65,17.23,94.24,27.72,31.45,25.26,86.94,18.43,86.10000000000001,27.8,30.81,25.56,87.71,17.63,97.64999999999999,26.93,30.18,24.62,87.73,16.96,272.4,25.93,29.45,23.15,88.46,14.06,74.39999999999999,24.99,28.62,21.99,87.95,13.67,58.9,24.16,27.78,21.55,86.88,15.65,138.9,25.4,29.11,22.54,88.36,15.92,94.86,25.97,29.38,23.44,88.52,17.56,35.099999999999994,27.0,31.11,24.21,85.52,18.81,6.82,27.22,31.98,24.17,82.92,17.87,1006.92,26.32833333333333,32.01,17.19,85.75833333333333,16.7575,0.40909396729003406,Ferrallitique,Oueme,624.79,268.86,737.1099999999999,13.779999999999998,9.059999999999999,6.189999999999998,5.25,5.559999999999999,6.300000000000001,6.630000000000003,6.23,6.57,5.939999999999998,6.899999999999999,7.809999999999999,7.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,9,1
Avrankou,2005,819.18699186992,0.8191869918699201,5.2700000000000005,25.03,30.97,17.19,72.46,17.3,42.28,27.79,32.01,22.95,85.65,17.23,94.24,27.72,31.45,25.26,86.94,18.43,86.10000000000001,27.8,30.81,25.56,87.71,17.63,97.64999999999999,26.93,30.18,24.62,87.73,16.96,272.4,25.93,29.45,23.15,88.46,14.06,74.39999999999999,24.99,28.62,21.99,87.95,13.67,58.9,24.16,27.78,21.55,86.88,15.65,138.9,25.4,29.11,22.54,88.36,15.92,94.86,25.97,29.38,23.44,88.52,17.56,35.099999999999994,27.0,31.11,24.21,85.52,18.81,6.82,27.22,31.98,24.17,82.92,17.87,1006.92,26.32833333333333,32.01,17.19,85.75833333333333,16.7575,0.40909396729003406,Ferrallitique,Oueme,624.79,268.86,737.1099999999999,13.779999999999998,9.059999999999999,6.189999999999998,5.25,5.559999999999999,6.300000000000001,6.630000000000003,6.23,6.57,5.939999999999998,6.899999999999999,7.809999999999999,7.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,9,1
Bonou,2005,997.527272727273,0.997527272727273,4.03,23.55,32.83,12.79,71.28,17.3,41.16,27.53,34.02,20.85,83.81,17.23,84.94000000000001,27.28,32.89,23.25,87.02,18.43,78.89999999999999,27.29,32.12,23.86,88.22,17.63,96.10000000000001,26.42,31.62,22.95,88.96,16.96,283.2,25.54,30.64,21.54,89.69,14.06,99.2,24.79,30.08,20.65,88.43,13.67,91.45,24.22,29.61,19.98,86.19,15.65,160.5,25.48,31.08,21.2,87.7,15.92,97.03,25.56,31.11,21.65,89.17,17.56,32.400000000000006,26.41,32.61,21.67,86.1,18.81,6.2,26.65,33.98,21.61,81.91,17.87,1075.1100000000001,25.893333333333334,34.02,12.79,85.70666666666666,16.7575,0.4367983704496768,Ferrallitique,Oueme,642.34,289.92999999999995,827.48,20.04,13.170000000000002,9.64,8.259999999999998,8.670000000000002,9.100000000000001,9.43,9.629999999999999,9.879999999999999,9.46,10.939999999999998,12.369999999999997,10.8825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,9,1
